0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,3.74832866036557,0,0,0,3.72944619490526,0,3.70601510467749,0,0,0
0,0,0,0,0,0,3.64248967316612,3.46857662968786,3.7720552088742,0,0,0
3.51326968951511,3.71929452566698,0,0,0,0,0,3.46857662968786,0,0,0,0
0,3.62346518960165,3.6714055834425,0,0,3.62346518960165,3.72944619490526,3.46857662968786,3.7720552088742,0,0,0
0,3.56544837182083,3.74832866036557,3.76718346789146,0,3.56544837182083,3.72944619490526,0,3.5013978254341,0,0,0
0,3.71929452566698,0,0,0,0,3.64248967316612,3.46857662968786,3.7720552088742,0,0,0
0,0,0,0,0,0,0,3.46857662968786,0,0,0,0
3.43326968951511,3.54346518960165,3.6714055834425,3.59326968951511,0,3.54346518960165,3.72944619490526,0,3.70601510467749,3.9790978911348,0,0
0,0,3.74832866036557,0,0,0,0,0,0,0,0,0
3.51326968951511,3.6423714487439,3.6714055834425,3.61333731404531,0,3.6423714487439,3.72944619490526,3.2946635862096,3.7720552088742,3.9790978911348,0,0
0,0,3.87989382352067,0,0,0,3.67326968951511,0,3.68872187554087,0,0,0
0,0,0,0,0,0,3.72944619490526,3.58430317934671,3.68872187554087,0,0,0
3.36987118948626,3.71929452566698,0,0,0,0,0,3.43045702550056,0,0,0,0
0,3.62346518960165,3.81092830627929,0,0,3.62346518960165,3.67326968951511,3.52334308316513,3.68872187554087,0,0,0
0,3.71929452566698,3.87989382352067,3.78212222414531,0,3.71929452566698,3.67326968951511,0,3.58835434717323,0,0,0
0,3.6583344294854,0,0,0,0,3.72944619490526,3.58430317934671,3.68872187554087,0,0,0
0,0,0,0,0,0,0,3.58430317934671,0,0,0,0
3.43326968951511,3.62346518960165,3.74832866036557,3.67326968951511,0,3.62346518960165,3.67326968951511,0,3.7720552088742,3.90217481421173,0,0
0,0,3.87989382352067,0,0,0,0,0,0,0,0,0
0,0,3.87989382352067,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,3.87989382352067,0,0,0,0,0,0,0,0,0
0,0,3.87989382352067,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,3.6714055834425,0,0,0,0,0,0,0,0,0
0,0,3.74832866036557,0,0,0,3.75326968951511,0,3.7720552088742,0,0,0
0,0,0,0,0,0,3.72944619490526,0,3.7720552088742,0,0,0
3.43326968951511,3.54346518960165,0,0,0,0,0,0,0,0,0,0
0,3.62346518960165,3.6714055834425,0,0,3.62346518960165,3.67326968951511,0,3.7720552088742,0,0,0
0,3.54346518960165,3.74832866036557,3.59326968951511,0,3.54346518960165,3.75326968951511,0,3.58835434717323,0,0,0
0,3.54346518960165,0,0,0,0,3.72944619490526,0,3.7720552088742,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,3.15176852012109,0,0,0,0
0,0,0,0,0,0,0,3.28176018694801,0,0,0,0
0,0,0,0,0,0,0,3.47323889070513,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,3.15176852012109,0,0,0,0
0,0,0,0,0,0,3.55553315142699,0,3.7720552088742,0,0,0
0,0,0,0,0,0,2.79423858602148,2.78139814975072,2.91138981657764,0,0,0
0,3.25343438618878,0,0,0,0,0,3.35583426102208,0,0,0,0
0,3.62346518960165,0,0,0,0,3.72944619490526,3.39916481663106,3.81008102052173,0,0,0
0,3.6423714487439,0,0,0,0,3.64248967316612,0,3.58835434717323,0,0,0
0,0,3.23317356482537,0,0,0,3.27326968951511,0,3.67531086891236,0,0,0
0,0,0,0,0,0,3.64248967316612,0,3.58835434717323,0,0,0
0,3.71929452566698,0,0,0,0,0,0,0,0,0,0
0,3.62346518960165,3.74196278903791,0,0,3.62346518960165,3.75326968951511,0,3.67531086891236,0,0,0
0,0,3.74196278903791,0,0,0,3.75326968951511,0,3.68872187554087,0,0,0
0,0,0,0,0,0,3.72944619490526,3.39916481663106,3.81008102052173,0,0,0
0,3.62346518960165,0,0,0,0,0,3.42990833509616,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,3.35583426102209,0,0,0,0
0,0,0,0,0,0,3.55553315142699,0,3.7720552088742,0,0,0
