0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,4.08505510275648,0,0,0,0
0,0,0,0,0,0,0,4.08877934736136,0,0,0,0
0,0,0,0,0,0,0,3.93120894891032,0,0,0,0
0,0,0,0,0,0,0,4.08877934736136,0,0,0,0
0,0,0,0,0,0,0,4.08505510275648,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,4.00488616409184,0,0,0,0
0,0,0,0,0,0,0,4.08877934736136,0,0,0,0
0,0,0,3.7887549139935,0,0,0,4.08877934736136,0,0,0,0
0,0,0,0,0,0,0,4.08877934736136,0,0,0,0
0,0,0,3.7887549139935,0,0,0,4.08877934736136,0,0,0,0
0,0,0,0,0,0,0,4.08877934736136,0,0,0,0
0,0,0,0,0,0,0,4.08877934736136,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,3.69784582308441,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,3.69784582308441,0,0,0,3.57262366389516,3.66353275480425,4.00488616409184,0,0,3.66353275480425,0
0,0,0,0,0,0,0,3.91397707318275,0,0,0,0
0,0,0,0,0,0,0,4.00488616409184,0,0,0,0
0,0,0,0,0,0,0,3.91397707318275,0,0,0,0
0,0,0,0,0,0,0,4.00488616409184,0,0,0,0
0,0,0,0,0,0,0,3.91397707318275,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,3.69784582308441,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,3.39629152904593,0,0,0,0
0,0,0,0,0,0,0,4.08877934736136,0,0,0,0
0,0,0,0,0,0,0,4.16229490957087,0,0,0,0
0,0,0,0,0,0,0,4.00182282562223,0,0,0,0
0,0,0,0,0,0,0,4.00182282562223,0,0,0,0
0,0,0,0,0,0,0,4.08877934736136,0,0,0,0
0,0,0,0,0,0,0,4.08877934736136,0,0,0,0
0,0,0,3.90217481421173,0,0,0,4.16229490957088,0,0,0,0
0,0,0,0,0,0,0,4.00182282562223,0,0,0,0
0,0,0,0,0,0,0,4.08877934736136,0,0,0,0
