0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,3.12450406594949,0,0,0,0
0,0,0,0,0,0,0,2.9313599698115,0,0,0,0
0,0,0,0,0,0,0,3.05838315761059,0,0,0,0
0,0,0,0,0,0,0,3.14360374122945,0,0,0,0
0,0,0,0,0,0,0,3.12450406594949,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,2.63126785031613,0,0,0,0
0,0,0,0,0,0,0,3.31952298216082,0,0,0,0
0,0,0,3.17408628186083,0,0,0,3.32045743925125,0,0,0,0
0,0,0,0,0,0,0,3.05664655352206,0,0,0,0
0,0,0,2.95584364208205,0,0,0,3.19938106509411,0,0,0,0
0,0,0,0,0,0,0,3.26478344086165,0,0,0,0
0,0,0,0,0,0,0,3.32045743925125,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,2.80674456343722,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,2.71367121397002,0,0,0,2.58844905478078,2.65635110295815,2.75817694018601,0,0,2.50773262180752,0
0,0,0,0,0,0,0,2.68511650627888,0,0,0,0
0,0,0,0,0,0,0,2.54627711075871,0,0,0,0
0,0,0,0,0,0,0,2.59344306203078,0,0,0,0
0,0,0,0,0,0,0,2.63126785031613,0,0,0,0
0,0,0,0,0,0,0,2.68511650627888,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,2.48257476541981,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,3.39629152904593,0,0,0,0
0,0,0,0,0,0,0,2.94928345164031,0,0,0,0
0,0,0,0,0,0,0,3.03542504791295,0,0,0,0
0,0,0,0,0,0,0,3.19354223532048,0,0,0,0
0,0,0,0,0,0,0,3.19354223532048,0,0,0,0
0,0,0,0,0,0,0,2.90688204715285,0,0,0,0
0,0,0,0,0,0,0,3.05885084658601,0,0,0,0
0,0,0,3.01868138955206,0,0,0,3.03542504791295,0,0,0,0
0,0,0,0,0,0,0,2.93544843894862,0,0,0,0
0,0,0,0,0,0,0,2.94928345164031,0,0,0,0
